fund_name,cik,company,ticker,cusip,shares,value,weight,ownership,date,filing_date,industry
Rock Springs Capital Management LP,0001595725,SUMMIT THERAPEUTICS INC,SMMT,86627T108,995000,19193550,1.0982,0.1348,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,EDWARDS LIFESCIENCES CORP,EW,28176E108,255000,18482400,1.0575,0.0434,2025-03-31,2025-05-15,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES"
Rock Springs Capital Management LP,0001595725,TARSUS PHARMACEUTICALS INC,,87650L103,354376,18204295,1.0416,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,TENET HEALTHCARE CORP,,88033G407,130000,17485000,1.0004,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,LEGEND BIOTECH CORP,,52490G102,512932,17403783,0.9958,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,IMMUNOVANT INC,,45258J102,975803,16676473,0.9541,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,AZENTA INC,,114340102,475000,16454000,0.9414,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,INSPIRE MED SYS INC,,457730109,99250,15808540,0.9045,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,AMICUS THERAPEUTICS INC,,03152W109,1909362,15580394,0.8914,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,WARBY PARKER INC,WRBY,93403J106,835000,15222050,0.8709,0.6847,2025-03-31,2025-05-15,OPHTHALMIC GOODS
Rock Springs Capital Management LP,0001595725,MEREO BIOPHARMA GROUP PLC,,589492107,6684247,15039556,0.8605,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,CELLDEX THERAPEUTICS INC NEW,,15117B202,812653,14749652,0.8439,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,OSCAR HEALTH INC,,687793109,1050000,13765500,0.7876,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,WEST PHARMACEUTICAL SVSC INC,WST,955306105,60250,13488770,0.7718,0.0831,2025-03-31,2025-05-15,"FABRICATED RUBBER PRODUCTS, NEC"
Rock Springs Capital Management LP,0001595725,VERA THERAPEUTICS INC,,92337R101,520796,12509520,0.7157,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,DANAHER CORPORATION,,235851102,58800,12054000,0.6897,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,NEWAMSTERDAM PHARMA COMPANY,,N62509109,536111,10974192,0.6279,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,SAREPTA THERAPEUTICS INC,SRPT,803607100,159300,10166526,0.5817,0.1636,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,AGIOS PHARMACEUTICALS INC,,00847X104,342180,10025874,0.5736,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,PHARVARIS N V,PHVS,N69605108,623402,9787411,0.56,1.153,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,COMPASS THERAPEUTICS INC,CMPX,20454B104,4962955,9429615,0.5395,3.6071,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Rock Springs Capital Management LP,0001595725,ENLIVEN THERAPEUTICS INC,ELVN,29337E102,465871,9168341,0.5246,0.9344,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,SOLENO THERAPEUTICS INC,,834203309,124095,8866588,0.5073,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,ARDELYX INC,ARDX,039697107,1604975,7880427,0.4509,0.6726,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,ACLARIS THERAPEUTICS INC,,00461U105,5046309,7720853,0.4417,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,ZENAS BIOPHARMA INC,,98937L105,878667,6941469,0.3972,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,89BIO INC,ETNB,282559103,844441,6139086,0.3512,0.5769,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,PROTHENA CORP PLC,PRTA,G72800108,492601,6095937,0.3488,0.9152,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,JANUX THERAPEUTICS INC,JANX,47103J105,204466,5520582,0.3159,0.3309,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,DYNE THERAPEUTICS INC,DYN,26818M108,524499,5486260,0.3139,0.4772,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,GOSSAMER BIO INC,,38341PAA0,9573000,5260431,0.301,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,MINERALYS THERAPEUTICS INC,,603170101,320813,5094510,0.2915,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,CULLINAN THERAPEUTICS INC,CGEM,230031106,644633,4879872,0.2792,1.0944,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Rock Springs Capital Management LP,0001595725,NEVRO CORP,NVRO,64157F103,800494,4674885,0.2675,2.1583,2025-03-31,2025-05-15,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Rock Springs Capital Management LP,0001595725,BICARA THERAPEUTICS INC,,055477103,336070,4378992,0.2505,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,NOVAVAX INC,NVAX,670002401,650000,4166500,0.2384,0.4036,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Rock Springs Capital Management LP,0001595725,KESTRA MED TECHNOLOGIES LTD,,G52441105,145000,3613400,0.2067,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,GOSSAMER BIO INC,GOSS,38341P102,3266960,3593656,0.2056,1.4441,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,PULMONX CORP,LUNG,745848101,503700,3389901,0.194,1.2607,2025-03-31,2025-05-15,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Rock Springs Capital Management LP,0001595725,INOZYME PHARMA INC,,45790W108,3445299,3135222,0.1794,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,BEAM THERAPEUTICS INC,,07373V105,150020,2929891,0.1676,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,ALPHATEC HLDGS INC,ATEC,02081G201,267500,2712450,0.1552,0.1823,2025-03-31,2025-05-15,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Rock Springs Capital Management LP,0001595725,SAGIMET BIOSCIENCES INC,SGMT,786700104,787808,2568254,0.1469,2.447,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,EDAP TMS S A,EDAP,268311107,1270000,2489200,0.1424,3.4109,2025-03-31,2025-05-15,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
Rock Springs Capital Management LP,0001595725,JASPER THERAPEUTICS INC,,471871202,545171,2344235,0.1341,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,LENZ THERAPEUTICS INC,,52635N103,83082,2136038,0.1222,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,REGENERON PHARMACEUTICALS,REGN,75886F107,2800,1775844,0.1016,0.0026,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,APELLIS PHARMACEUTICALS INC,APLS,03753U106,80000,1749600,0.1001,0.0638,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,BIOCRYST PHARMACEUTICALS INC,,09058V103,222011,1665083,0.0953,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,MACROGENICS INC,,556099109,1145214,1454422,0.0832,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,COMPUGEN LTD,CGEN,M25722105,989990,1445385,0.0827,1.1057,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Rock Springs Capital Management LP,0001595725,MERSANA THERAPEUTICS INC,MRSN,59045L106,3814684,1313014,0.0751,3.113,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,NEUROGENE INC,,64135M105,104339,1221810,0.0699,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,AMYLYX PHARMACEUTICALS INC,,03237H101,343228,1215027,0.0695,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,SIONNA THERAPEUTICS INC,SION,829401108,99429,1040027,0.0595,0.3738,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,APPLIED THERAPEUTICS INC,APLT,03828A101,2074891,1014414,0.058,1.5472,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,PERSPECTIVE THERAPEUTICS INC,ISR,46489V302,444383,946536,0.0542,166.0357,2025-03-31,2025-05-15,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Rock Springs Capital Management LP,0001595725,VIGIL NEUROSCIENCE INC,,92673K108,471958,840085,0.0481,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,PLIANT THERAPEUTICS INC,,729139105,589996,796495,0.0456,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,SPRUCE BIOSCIENCES INC,,85209E109,2609125,756907,0.0433,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,KORRO BIO INC,,500946108,35719,621868,0.0356,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,ADAPTIMMUNE THERAPEUTICS PLC,ADAP,00653A107,2483468,489243,0.028,0.161,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Rock Springs Capital Management LP,0001595725,TALPHERA INC,,00444T209,316460,156648,0.009,0.0,2025-03-31,2025-05-15,
Rock Springs Capital Management LP,0001595725,NUVATION BIO INC,NUVB-WT,67080N119,134028,31999,0.0018,0.0396,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,BIOMEA FUSION INC,BMEA,09077A106,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,CRINETICS PHARMACEUTICALS IN,CRNX,22663K107,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,INSULET CORP,PODD,45784P101,0,0,0.0,0.0,2025-03-31,2025-05-15,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Rock Springs Capital Management LP,0001595725,VINCERX PHARMA INC,VINC,92731L106,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,MADRIGAL PHARMACEUTICALS INC,MDGL,558868105,1993687,660368945,10.0999,9.0248,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,ARGENX SE,ARGX,04016X101,673497,398619302,6.0966,1.1255,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,PTC THERAPEUTICS INC,PTCT,69366J200,7483127,381340152,5.8323,9.5795,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,NATERA INC,NTRA,632307104,2593546,366753340,5.6092,1.9247,2025-03-31,2025-05-15,SERVICES-MEDICAL LABORATORIES
"Rtw Investments, LP",0001493215,AXSOME THERAPEUTICS INC,AXSM,05464T104,2922729,340877883,5.2135,5.9805,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,AKERO THERAPEUTICS INC,AKRO,00973Y108,7419340,300334883,4.5934,9.4326,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,PROTAGONIST THERAPEUTICS INC,PTGX,74366E102,5719415,276590909,4.2303,9.0837,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,AVIDITY BIOSCIENCES INC,RNA,05370A108,8746926,258209256,3.9491,6.7684,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,PENUMBRA INC,PEN,70975L107,862770,230713326,3.5286,2.2373,2025-03-31,2025-05-15,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
"Rtw Investments, LP",0001493215,INSMED INC,INSM,457669307,3014558,229980630,3.5174,1.6668,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,ALKERMES PLC,ALKS,G01767105,6884698,227332728,3.4769,4.2132,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,STRYKER CORPORATION,SYK,863667101,590221,219709767,3.3603,0.1546,2025-03-31,2025-05-15,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
"Rtw Investments, LP",0001493215,VERONA PHARMA PLC,VRNA,925050106,2848800,180870312,2.7663,0.4193,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,MERUS N V,MRUS,N5749R100,4169393,175489751,2.684,6.0411,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,TARSUS PHARMACEUTICALS INC,TARS,87650L103,3316032,170344564,2.6053,8.428,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,IMMUNOCORE HLDGS PLC,IMCR,45258D105,4869798,144486907,2.2098,9.7227,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,ACADIA PHARMACEUTICALS INC,ACAD,004225108,8540117,141851343,2.1695,5.1197,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,ROCKET PHARMACEUTICALS INC,RCKT,77313F106,17687772,117977439,1.8044,16.0661,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,RADNET INC,RDNT,750491102,2317582,115230177,1.7624,3.1732,2025-03-31,2025-05-15,SERVICES-MEDICAL LABORATORIES
"Rtw Investments, LP",0001493215,MASIMO CORP,MASI,574795100,683294,113836780,1.7411,1.2654,2025-03-31,2025-05-15,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
"Rtw Investments, LP",0001493215,ZAI LAB LTD,ZLAB,98887Q104,3136680,113359615,1.7338,2.9021,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,CYTOKINETICS INC,CYTK,23282W605,2721158,109363340,1.6726,2.2964,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,ESTABLISHMENT LABS HLDGS INC,ESTA,G31249108,2583887,105435509,1.6126,8.7662,2025-03-31,2025-05-15,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES"
"Rtw Investments, LP",0001493215,APOGEE THERAPEUTICS INC,APGE,03770N101,2712097,101323944,1.5497,4.6603,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,INTUITIVE SURGICAL INC,ISRG,46120E602,202456,100270383,1.5336,0.0566,2025-03-31,2025-05-15,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES"
"Rtw Investments, LP",0001493215,GLOBUS MED INC,GMED,379577208,1125000,82350000,1.2595,0.8226,2025-03-31,2025-05-15,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
"Rtw Investments, LP",0001493215,ULTRAGENYX PHARMACEUTICAL IN,RARE,90400D108,1707402,61825026,0.9456,1.7732,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,GH RESEARCH PLC,GHRS,G3855L106,5499769,60662452,0.9278,9.4778,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,SPYRE THERAPEUTICS INC,SYRE,00773J202,3621996,58440905,0.8938,1.0467,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,UNIQURE NV,QURE,N90064101,4265428,45213537,0.6915,8.0312,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,UROGEN PHARMA LTD,URGN,M96088105,3834794,42412822,0.6487,8.0865,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,GE HEALTHCARE TECHNOLOGIES I,GEHC,36266G107,520000,41969200,0.6419,0.1138,2025-03-31,2025-05-15,X-RAY APPARATUS & TUBES & RELATED IRRADIATION APPARATUS
"Rtw Investments, LP",0001493215,CG ONCOLOGY INC,CGON,156944100,1701216,41662780,0.6372,2.2329,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,BETA BIONICS INC,BBNX,08659B102,3299870,40390409,0.6177,10.7436,2025-03-31,2025-05-15,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
"Rtw Investments, LP",0001493215,ORCHESTRA BIOMED HLDGS INC,OBIO,68572M106,8206162,35122373,0.5372,21.4622,2025-03-31,2025-05-15,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
"Rtw Investments, LP",0001493215,STOKE THERAPEUTICS INC,STOK,86150R107,5123525,34071441,0.5211,8.8546,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,IMMATICS N.V,IMTX,N44445109,6909510,31161890,0.4766,6.5341,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,TAYSHA GENE THERAPIES INC,TSHA,877619106,18787866,26115134,0.3994,7.5111,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,VERASTEM INC,VSTM,92337C203,4245476,25600220,0.3915,7.8369,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,XENCOR INC,XNCR,98401F105,2402883,25566675,0.391,3.2618,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,ARVINAS INC,ARVN,04335A105,3334308,23406842,0.358,4.599,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,LENZ THERAPEUTICS INC,LENZ,52635N103,863389,22197731,0.3395,3.1366,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,REPLIMUNE GROUP INC,REPL,76029N106,2065010,20133848,0.3079,2.4731,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,ORUKA THERAPEUTICS INC,ORKA,687604108,1945649,19962359,0.3053,4.6681,2025-03-31,2025-05-15,
"Rtw Investments, LP",0001493215,TEMPUS AI INC,TEM,88023B103,400000,19296000,0.2951,0.2346,2025-03-31,2025-05-15,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
"Rtw Investments, LP",0001493215,GLAUKOS CORP,GKOS,377322102,190000,18699800,0.286,0.3355,2025-03-31,2025-05-15,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
"Rtw Investments, LP",0001493215,DYNE THERAPEUTICS INC,DYN,26818M108,1690567,17683331,0.2705,1.5381,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,CARGO THERAPEUTICS INC,CRGX,14179K101,4124859,16788176,0.2568,8.62,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,QUEST DIAGNOSTICS INC,DGX,74834L100,98997,16750292,0.2562,0.0892,2025-03-31,2025-05-15,SERVICES-MEDICAL LABORATORIES
"Rtw Investments, LP",0001493215,COMPASS PATHWAYS PLC,CMPS,20451W101,5538168,15839160,0.2422,6.2092,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,NEUROGENE INC,NGNE,64135M105,1348656,15792762,0.2415,6.4233,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,RAPT THERAPEUTICS INC,RAPT,75382E109,11764000,14352080,0.2195,21.8448,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,89BIO INC,ETNB,282559103,1967527,14303921,0.2188,1.3443,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,CULLINAN THERAPEUTICS INC,CGEM,230031106,1705960,12914117,0.1975,2.9122,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,BEAM THERAPEUTICS INC,BEAM,07373V105,438659,8567010,0.131,0.4986,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,CORVUS PHARMACEUTICALS INC,CRVS,221015100,2679479,8520743,0.1303,3.715,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,PERCEPTIVE CAP SOLUTIONS COR,PCSC,G70077105,742500,7647750,0.117,8.6087,2025-03-31,2025-05-15,BLANK CHECKS
"Rtw Investments, LP",0001493215,WAVE LIFE SCIENCES LTD,WVE,Y95308105,900000,7272000,0.1112,0.5538,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,EXAGEN INC,XGN,30068X103,1511866,5427599,0.083,8.147,2025-03-31,2025-05-15,SERVICES-MEDICAL LABORATORIES
"Rtw Investments, LP",0001493215,KESTRA MED TECHNOLOGIES LTD,KMTS,G52441105,200000,4984000,0.0762,0.4038,2025-03-31,2025-05-15,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
"Rtw Investments, LP",0001493215,ALLURION TECHNOLOGIES INC,,02008G201,1050063,3370702,0.0516,0.0,2025-03-31,2025-05-15,
"Rtw Investments, LP",0001493215,BIOAGE LABS INC,BIOA,09077V100,786353,2956687,0.0452,2.1935,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,CERIBELL INC,CBLL,15678C102,150000,2881500,0.0441,0.418,2025-03-31,2025-05-15,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
"Rtw Investments, LP",0001493215,TENAX THERAPEUTICS INC,TENX,88032L605,378346,2478166,0.0379,1.0342,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,MILESTONE PHARMACEUTICALS IN,MIST,59935V107,2506102,2005132,0.0307,3.7808,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,CENTESSA PHARMACEUTICALS PLC,CNTA,152309100,50000,719000,0.011,0.0376,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,ADAGIO MED HLDGS INC,ADGM,00534B100,209361,168515,0.0026,1.3617,2025-03-31,2025-05-15,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
"Rtw Investments, LP",0001493215,ROCKET PHARMACEUTICALS INC,,77313F114,350000,16450,0.0003,0.0,2025-03-31,2025-05-15,
"Rtw Investments, LP",0001493215,IMMUNIC INC,IMUX,4525EP101,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,IDEAYA BIOSCIENCES INC,IDYA,45166A102,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,IMMUNOVANT INC,IMVT,45258J102,0,0,0.0,0.0,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,SAGE THERAPEUTICS INC,SAGE,78667J108,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,STRUCTURE THERAPEUTICS INC,GPCR,86366E106,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,REGENXBIO INC,RGNX,75901B107,0,0,0.0,0.0,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,ESSA PHARMA INC,EPIX,29668H708,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,ROIVANT SCIENCES LTD,ROIV,G76279101,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,TOURMALINE BIO INC,TRML,89157D105,0,0,0.0,0.0,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,BRUKER CORP,BRKR,116794108,0,0,0.0,0.0,2025-03-31,2025-05-15,LABORATORY ANALYTICAL INSTRUMENTS
"Rtw Investments, LP",0001493215,DIANTHUS THERAPEUTICS INC,DNTH,252828108,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,PEPGEN INC,PEPG,713317105,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,ALLURION TECHNOLOGIES INC,ALUR,02008G102,0,0,0.0,0.0,2025-03-31,2025-05-15,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
"Rtw Investments, LP",0001493215,ACELYRIN INC,SLRN,00445A100,0,0,0.0,0.0,2025-03-31,2025-05-15,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,ARTIVA BIOTHERAPEUTICS INC,ARTV,04317A107,0,0,0.0,0.0,2025-03-31,2025-05-15,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
