fund_name,cik,company,ticker,cusip,shares,value,weight,ownership,date,filing_date,industry
"Ra Capital Management, L.P.",0001346824,SCILEX HOLDING CO,SCLX,80880W106,1036218,441843,0.0059,0.8162,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,TENAYA THERAPEUTICS INC,TNYA,87990A106,0,0,0.0,0.0,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,CERVOMED INC,CRVO,15713L109,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,BIOGEN INC,BIIB,09062X103,0,0,0.0,0.0,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,ALTO NEUROSCIENCE INC,ANRO,02157Q109,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,AN2 THERAPEUTICS INC,ANTX,037326105,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,ADAGIO MEDICAL HOLDINGS INC,ADGM,00534B100,0,0,0.0,0.0,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
"Ra Capital Management, L.P.",0001346824,NUVALENT INC-A,NUVL,670703107,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Ra Capital Management, L.P.",0001346824,CG ONCOLOGY INC,CGON,156944100,0,0,0.0,0.0,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Ra Capital Management, L.P.",0001346824,METAGENOMI INC,MGX,59102M104,0,0,0.0,0.0,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Rock Springs Capital Management LP,0001595725,ARGENX SE,ARGX,04016X101,229600,141204000,5.3758,0.3821,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Rock Springs Capital Management LP,0001595725,INTUITIVE SURGICAL INC,ISRG,46120E602,216000,112743360,4.2923,0.0606,2024-12-31,2025-02-14,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES"
Rock Springs Capital Management LP,0001595725,ELI LILLY & CO,LLY,532457108,144500,111554000,4.247,0.016,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,NEUROCRINE BIOSCIENCES INC,NBIX,64125C109,720500,98348250,3.7442,0.7176,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Rock Springs Capital Management LP,0001595725,BLUEPRINT MEDICINES CORP,BPMC,09627Y109,1096899,95671531,3.6423,1.7306,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,UNITEDHEALTH GROUP INC,UNH,91324P102,176000,89031360,3.3895,0.0189,2024-12-31,2025-02-14,HOSPITAL & MEDICAL SERVICE PLANS
Rock Springs Capital Management LP,0001595725,TRAVERE THERAPEUTICS INC,TVTX,89422G107,4973649,86640966,3.2985,6.3946,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,MADRIGAL PHARMACEUTICALS INC,MDGL,558868105,265212,81836467,3.1156,1.2196,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,ULTRAGENYX PHARMACEUTICAL IN,RARE,90400D108,1739813,73193933,2.7866,1.8219,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,RHYTHM PHARMACEUTICALS INC,RYTM,76243J105,1162718,65088954,2.478,1.8992,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,MIRUM PHARMACEUTICALS INC,MIRM,604749101,1471564,60849171,2.3166,3.0797,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,ALNYLAM PHARMACEUTICALS INC,ALNY,02043Q107,256200,60286422,2.2952,0.1992,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,PENUMBRA INC,PEN,70975L107,240000,56995200,2.1699,0.6216,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Rock Springs Capital Management LP,0001595725,WEST PHARMACEUTICAL SVSC INC,WST,955306105,168750,55275750,2.1044,0.2318,2024-12-31,2025-02-14,"FABRICATED RUBBER PRODUCTS, NEC"
Rock Springs Capital Management LP,0001595725,REVOLUTION MEDICINES INC,RVMD,76155X100,1213257,53067861,2.0203,0.7272,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Rock Springs Capital Management LP,0001595725,PHREESIA INC,PHR,71944F106,2040000,51326400,1.954,3.5238,2024-12-31,2025-02-14,"SERVICES-BUSINESS SERVICES, NEC"
Rock Springs Capital Management LP,0001595725,XENON PHARMACEUTICALS INC,XENE,98420N105,1251859,49072873,1.8683,1.6065,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,FRESHPET INC,FRPT,358039105,327500,48506025,1.8467,0.6751,2024-12-31,2025-02-14,GRAIN MILL PRODUCTS
Rock Springs Capital Management LP,0001595725,ASCENDIS PHARMA A/S,ASND,04351P101,305000,41989350,1.5986,0.5268,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,KYMERA THERAPEUTICS INC,KYMR,501575104,1034137,41603332,1.5839,1.3585,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Rock Springs Capital Management LP,0001595725,BOSTON SCIENTIFIC CORP,BSX,101137107,460000,41087200,1.5642,0.0312,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Rock Springs Capital Management LP,0001595725,EDWARDS LIFESCIENCES CORP,EW,28176E108,545000,40346350,1.536,0.0913,2024-12-31,2025-02-14,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES"
Rock Springs Capital Management LP,0001595725,INSMED INC,INSM,457669307,550000,37972000,1.4456,0.3166,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,MERUS N V,MRUS,N5749R100,892549,37531685,1.4289,1.3077,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,SAREPTA THERAPEUTICS INC,SRPT,803607100,307500,37388925,1.4234,0.3224,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,IRHYTHM TECHNOLOGIES INC,IRTC,450056106,397500,35842575,1.3646,1.2715,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Rock Springs Capital Management LP,0001595725,ZAI LAB LTD,ZLAB,98887Q104,1305337,34186776,1.3015,0.133,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,NUVALENT INC,NUVL,670703107,429994,33659930,1.2815,0.6547,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,MEREO BIOPHARMA GROUP PLC,MREO,589492107,9599170,33597095,1.2791,1.2464,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,SCHOLAR ROCK HLDG CORP,SRRK,80706P103,716782,30979318,1.1794,0.7386,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Rock Springs Capital Management LP,0001595725,CELLDEX THERAPEUTICS INC NEW,CLDX,15117B202,1222182,30884539,1.1758,1.8436,2024-12-31,2025-02-14,IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES
Rock Springs Capital Management LP,0001595725,INSULET CORP,PODD,45784P101,114250,29827248,1.1356,0.1629,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Rock Springs Capital Management LP,0001595725,STRUCTURE THERAPEUTICS INC,GPCR,86366E106,1080963,29315717,1.1161,0.6845,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,DEXCOM INC,DXCM,252131107,353000,27452810,1.0452,0.0895,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Rock Springs Capital Management LP,0001595725,AKERO THERAPEUTICS INC,AKRO,00973Y108,946499,26331602,1.0025,1.363,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,EXACT SCIENCES CORP,EXAS,30063P105,450000,25285500,0.9626,0.2435,2024-12-31,2025-02-14,SERVICES-MEDICAL LABORATORIES
Rock Springs Capital Management LP,0001595725,AMICUS THERAPEUTICS INC,FOLD,03152W109,2599425,24486584,0.9322,0.8531,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,INSPIRE MED SYS INC,INSP,457730109,130000,24099400,0.9175,0.4358,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Rock Springs Capital Management LP,0001595725,AZENTA INC,AZTA,114340102,475000,23750000,0.9042,0.8933,2024-12-31,2025-02-14,"SPECIAL INDUSTRY MACHINERY, NEC"
Rock Springs Capital Management LP,0001595725,EVOLENT HEALTH INC,EVH,30050B101,2060000,23175000,0.8823,1.7935,2024-12-31,2025-02-14,SERVICES-MANAGEMENT SERVICES
Rock Springs Capital Management LP,0001595725,ACADIA HEALTHCARE COMPANY IN,ACHC,00404A109,583500,23135775,0.8808,0.6362,2024-12-31,2025-02-14,"SERVICES-SPECIALTY OUTPATIENT FACILITIES, NEC"
Rock Springs Capital Management LP,0001595725,IMMUNOVANT INC,IMVT,45258J102,909103,22518481,0.8573,0.6188,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Rock Springs Capital Management LP,0001595725,WARBY PARKER INC,WRBY,93403J106,920000,22273200,0.848,0.761,2024-12-31,2025-02-14,OPHTHALMIC GOODS
Rock Springs Capital Management LP,0001595725,VERA THERAPEUTICS INC,VERA,92337R101,487863,20631726,0.7855,0.8887,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,BIOCRYST PHARMACEUTICALS INC,BCRX,09058V103,2677996,20138530,0.7667,1.2943,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Rock Springs Capital Management LP,0001595725,NEWAMSTERDAM PHARMA COMPANY,NAMS,N62509109,767522,19725315,0.751,0.81,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,SUMMIT THERAPEUTICS INC,SMMT,86627T108,1054000,18808630,0.7161,0.145,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,LIFESTANCE HEALTH GROUP INC,LFST,53228F101,2550000,18793500,0.7155,0.6733,2024-12-31,2025-02-14,SERVICES-HEALTH SERVICES
Rock Springs Capital Management LP,0001595725,LEGEND BIOTECH CORP,LEGN,52490G102,512132,16664775,0.6344,0.2805,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,TENET HEALTHCARE CORP,THC,88033G407,129200,16308916,0.6209,0.1333,2024-12-31,2025-02-14,"SERVICES-GENERAL MEDICAL & SURGICAL HOSPITALS, NEC"
Rock Springs Capital Management LP,0001595725,AGIOS PHARMACEUTICALS INC,AGIO,00847X104,471086,15479886,0.5893,0.8273,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,ACLARIS THERAPEUTICS INC,ACRS,00461U105,6204309,15386686,0.5858,8.6917,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,CRINETICS PHARMACEUTICALS IN,CRNX,22663K107,294100,15037333,0.5725,0.3672,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,PHARVARIS N V,PHVS,N69605108,775131,14859261,0.5657,1.4371,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,AGILON HEALTH INC,AGL,00857U107,7463300,14180270,0.5399,1.8133,2024-12-31,2025-02-14,"SERVICES-MISC HEALTH & ALLIED SERVICES, NEC"
Rock Springs Capital Management LP,0001595725,OSCAR HEALTH INC,OSCR,687793109,1050000,14112000,0.5373,0.4368,2024-12-31,2025-02-14,HOSPITAL & MEDICAL SERVICE PLANS
Rock Springs Capital Management LP,0001595725,SPRINGWORKS THERAPEUTICS INC,SWTX,85205L107,328911,11883554,0.4524,0.4429,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Rock Springs Capital Management LP,0001595725,DYNE THERAPEUTICS INC,DYN,26818M108,474528,11179880,0.4256,0.4704,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,JANUX THERAPEUTICS INC,JANX,47103J105,204466,10947110,0.4168,0.3743,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,INOZYME PHARMA INC,INZY,45790W108,3861983,10697693,0.4073,6.1033,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,NEUMORA THERAPEUTICS INC.,NMRA,640979100,955106,10124124,0.3854,0.5993,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Rock Springs Capital Management LP,0001595725,JASPER THERAPEUTICS INC,JSPR,471871202,463088,9900821,0.3769,3.1751,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Rock Springs Capital Management LP,0001595725,ENLIVEN THERAPEUTICS INC,ELVN,29337E102,428571,9642848,0.3671,0.8879,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,XENCOR INC,XNCR,98401F105,401013,9215279,0.3508,0.6264,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,CULLINAN THERAPEUTICS INC,CGEM,230031106,742114,9038949,0.3441,1.2721,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Rock Springs Capital Management LP,0001595725,PROTHENA CORP PLC,PRTA,G72800108,644601,8927724,0.3399,1.1984,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,COMPASS THERAPEUTICS INC,CMPX,20454B104,5779575,8380384,0.319,4.2006,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Rock Springs Capital Management LP,0001595725,BICARA THERAPEUTICS INC,BCAX,055477103,445975,7768885,0.2958,0.8197,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,ARDELYX INC,ARDX,039697107,1463629,7420599,0.2825,0.6204,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,ZENAS BIOPHARMA INC,ZBIO,98937L105,878667,7196283,0.274,0.6657,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,BEAM THERAPEUTICS INC,BEAM,07373V105,252223,6255130,0.2381,0.3061,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Rock Springs Capital Management LP,0001595725,TARSUS PHARMACEUTICALS INC,TARS,87650L103,110889,6139924,0.2338,0.2889,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Rock Springs Capital Management LP,0001595725,NEVRO CORP,NVRO,64157F103,1648100,6130932,0.2334,4.4156,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Rock Springs Capital Management LP,0001595725,SOLENO THERAPEUTICS INC,SLNO,834203309,124095,5578070,0.2124,0.2963,2024-12-31,2025-02-14,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
Rock Springs Capital Management LP,0001595725,PLIANT THERAPEUTICS INC,PLRX,729139105,404796,5331163,0.203,0.6665,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,PULMONX CORP,LUNG,745848101,772151,5242905,0.1996,1.9659,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Rock Springs Capital Management LP,0001595725,NOVAVAX INC,NVAX,670002401,650000,5226000,0.199,0.4061,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Rock Springs Capital Management LP,0001595725,GOSSAMER BIO INC,,38341PAA0,9573000,5069861,0.193,0.0,2024-12-31,2025-02-14,
Rock Springs Capital Management LP,0001595725,MERSANA THERAPEUTICS INC,MRSN,59045L106,3431684,4907308,0.1868,2.7963,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,BIOHAVEN LTD,BHVN,G1110E107,129858,4850196,0.1847,0.1376,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,89BIO INC,ETNB,282559103,552741,4322435,0.1646,0.5162,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,LEAP THERAPEUTICS INC,LPTX,52187K200,1266546,3641320,0.1386,3.3729,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,SAGIMET BIOSCIENCES INC,SGMT,786700104,787808,3545136,0.135,2.5129,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,EDAP TMS S A,EDAP,268311107,1591800,3517878,0.1339,4.2752,2024-12-31,2025-02-14,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
Rock Springs Capital Management LP,0001595725,MACROGENICS INC,MGNX,556099109,1053647,3424353,0.1304,1.6793,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,ACUMEN PHARMACEUTICALS INC,ABOS,00509G209,1838916,3162936,0.1204,3.0608,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Rock Springs Capital Management LP,0001595725,GOSSAMER BIO INC,GOSS,38341P102,3266960,2955292,0.1125,1.4433,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,XILIO THERAPEUTICS INC,XLO,98422T100,3003259,2868112,0.1092,4.7321,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,APELLIS PHARMACEUTICALS INC,APLS,03753U106,80000,2552800,0.0972,0.0646,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,AUTOLUS THERAPEUTICS PLC,AUTL,05280R100,1032988,2427522,0.0924,0.3882,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Rock Springs Capital Management LP,0001595725,NEUROGENE INC,NGNE,64135M105,95407,2181004,0.083,0.5628,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,ALPHATEC HLDGS INC,ATEC,02081G201,200000,1836000,0.0699,0.1394,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Rock Springs Capital Management LP,0001595725,APPLIED THERAPEUTICS INC,APLT,03828A101,1917191,1641499,0.0625,13.2819,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,COMPUGEN LTD,CGEN,M25722105,989990,1514685,0.0577,1.1057,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Rock Springs Capital Management LP,0001595725,PERSPECTIVE THERAPEUTICS INC,ISR,46489V302,444383,1417582,0.054,166.0357,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
Rock Springs Capital Management LP,0001595725,KORRO BIO INC,KRRO,500946108,35719,1359822,0.0518,0.3839,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,ADAPTIMMUNE THERAPEUTICS PLC,ADAP,00653A107,2483468,1337844,0.0509,0.1618,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
Rock Springs Capital Management LP,0001595725,ALLAKOS INC,ALLK,01671P100,1100409,1331495,0.0507,1.2361,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,SPRUCE BIOSCIENCES INC,SPRB,85209E109,2609125,1095833,0.0417,6.3171,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
Rock Springs Capital Management LP,0001595725,LENZ THERAPEUTICS INC,LENZ,52635N103,29305,846035,0.0322,0.1078,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,MADRIGAL PHARMACEUTICALS INC,MDGL,558868105,1993687,615191998,9.3031,9.1681,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,ARGENX SE,ARGX,04016X101,673497,414200655,6.2636,1.1209,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,NATERA INC,NTRA,632307104,2593323,410523031,6.208,2.0952,2024-12-31,2025-02-14,SERVICES-MEDICAL LABORATORIES
"Rtw Investments, LP",0001493215,AXSOME THERAPEUTICS INC,AXSM,05464T104,4051365,342785993,5.1837,8.4157,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,PTC THERAPEUTICS INC,PTCT,69366J200,7393127,333725753,5.0467,9.6108,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,AVIDITY BIOSCIENCES INC,RNA,05370A108,7932870,230687860,3.4885,6.4299,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,ROCKET PHARMACEUTICALS INC,RCKT,77313F106,17687772,222335294,3.3622,18.7851,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,ALKERMES PLC,ALKS,G01767105,7557835,217363335,3.287,4.6263,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,STRYKER CORPORATION,SYK,863667101,590221,212509071,3.2136,0.1549,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
"Rtw Investments, LP",0001493215,PROTAGONIST THERAPEUTICS INC,PTGX,74366E102,5498545,212243837,3.2096,8.9019,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,INSMED INC,INSM,457669307,3014558,208125084,3.1473,1.7353,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,PENUMBRA INC,PEN,70975L107,862450,204814626,3.0973,2.2337,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
"Rtw Investments, LP",0001493215,AKERO THERAPEUTICS INC,AKRO,00973Y108,6859823,190840276,2.8859,9.8785,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,TARSUS PHARMACEUTICALS INC,TARS,87650L103,3236549,179207718,2.71,8.4325,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,MERUS N V,MRUS,N5749R100,4169393,175322976,2.6513,6.1086,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,ACADIA PHARMACEUTICALS INC,ACAD,004225108,8705501,159745943,2.4157,5.2451,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,BRUKER CORP,BRKR,116794108,2481119,145443196,2.1994,1.6366,2024-12-31,2025-02-14,LABORATORY ANALYTICAL INSTRUMENTS
"Rtw Investments, LP",0001493215,IMMUNOCORE HLDGS PLC,IMCR,45258D105,4869798,143659041,2.1724,9.7353,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,RADNET INC,RDNT,750491102,1978582,138184167,2.0897,2.6921,2024-12-31,2025-02-14,SERVICES-MEDICAL LABORATORIES
"Rtw Investments, LP",0001493215,CYTOKINETICS INC,CYTK,23282W605,2721158,128003272,1.9357,2.3122,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,DYNE THERAPEUTICS INC,DYN,26818M108,5218641,122951182,1.8593,5.173,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,APOGEE THERAPEUTICS INC,APGE,03770N101,2712097,122857994,1.8579,4.9138,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,ESTABLISHMENT LABS HLDGS INC,ESTA,G31249108,2569687,118385480,1.7903,9.2085,2024-12-31,2025-02-14,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES"
"Rtw Investments, LP",0001493215,MASIMO CORP,MASI,574795100,683294,112948498,1.708,1.2796,2024-12-31,2025-02-14,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
"Rtw Investments, LP",0001493215,VERONA PHARMA PLC,VRNA,925050106,1821019,84568122,1.2789,0.2793,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,SPYRE THERAPEUTICS INC,SYRE,00773J202,3621996,84320067,1.2751,7.1174,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,ULTRAGENYX PHARMACEUTICAL IN,RARE,90400D108,1968002,82793844,1.252,2.0609,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,GLOBUS MED INC,GMED,379577208,972000,80394120,1.2157,0.7167,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
